names_clean,names_raw,region_id,repo_id,date_num,vol_capacity_mean,vol_capacity_ste,sa_capacity,mean_x_pos,mean_y_pos
Bagmara_02052018_6_b,Bagmara_02052018_6_b,1,2145,737096,1813.79070485525,405.487872506629,923,746004.694856846,2639785.80855923
Bagmara_02052018_7_b,Bagmara_02052018_7_b,1,2146,737096,382.554418018884,72.58919954528,292,746066.226871,2639741.72769333
Bagmara_02052018_8_b,Bagmara_02052018_8_b,1,2147,737096,564.973648334554,131.266442724854,395,746108.912504385,2639709.34336769
Bagmara_02052018_9_b,Bagmara_02052018_9_b,1,2148,737096,25004.9604186658,2392.12197934484,5059,746109.560260143,2639604.09329214
Bagmara_02072018_10_b,Bagmara_02072018_10_b,1,2172,737098,23198.8518433745,2946.2956780675,4830,746096.992141333,2639607.13217867
Bagmara_02072018_11_b,Bagmara_02072018_11_b,1,2173,737098,2889.97458174325,768.889365400525,1189,746044.314182466,2639524.90541133
Bagmara_02072018_12_b,Bagmara_02072018_12_b,1,2174,737098,2872.98117661324,786.149188390242,1223,746252.163939238,2639601.85102619
Bagmara_02072018_13_b,Bagmara_02072018_13_b,1,2175,737098,2793.44877944022,645.3129924647,1180,746284.966991286,2639579.78345571
Bagmara_02072018_14_b,Bagmara_02072018_14_b,1,2176,737098,4292.09208568287,1091.15129576208,1582,746255.114077733,2639530.070188
Bagmara_02072018_15_b,Bagmara_02072018_15_b,1,2177,737098,6154.52727786849,1591.71020695845,1990,746322.2414168,2639537.87457
Bagmara_02072018_16_b,Bagmara_02072018_16_b,1,2178,737098,7182.7760784767,1101.09147207297,2276,746360.781012174,2639524.31486174
Bagmara_02072018_17_b,Bagmara_02072018_17_b,1,2179,737098,6348.21644927676,1378.99822509221,2006,746384.26534908,2639474.989058
Bagmara_02072018_18_b,Bagmara_02072018_18_b,1,2180,737098,2486.49456472729,664.855446836028,1077,746413.4548788,2639446.9351965
Bagmara_02072018_19_b,Bagmara_02072018_19_b,1,2181,737098,7779.97755888612,1477.10127543884,2233,746442.437674882,2639421.54134471
Bagmara_02072018_1_b,Bagmara_02072018_1_b,1,2163,737098,3884.42478596394,1031.57447928478,1477,745528.397326077,2640164.55161846
Bagmara_02072018_20_b,Bagmara_02072018_20_b,1,2182,737098,2330.77506376515,699.486403267957,1086,746473.7592145,2639382.73404
Bagmara_02072018_21_b,Bagmara_02072018_21_b,1,2183,737098,14500.0275719444,2204.88745648635,3460,746524.304450958,2639343.44914833
Bagmara_02072018_22_b,Bagmara_02072018_22_b,1,2184,737098,3246.00356280918,878.496744080514,1320,746566.4181245,2639304.53044077
Bagmara_02072018_23_b,Bagmara_02072018_23_b,1,2185,737098,4969.16496258239,1209.3595935613,1720,746591.990540577,2639281.59076231
Bagmara_02072018_24_b,Bagmara_02072018_24_b,1,2186,737098,10318.8376878253,1465.54609031628,2716,745597.101649385,2639553.78094769
Bagmara_02072018_2_b,Bagmara_02072018_2_b,1,2164,737098,6008.73446871667,1110.43459661733,2001,745574.556076636,2640125.45420909
Bagmara_02072018_3_b,Bagmara_02072018_3_b,1,2165,737098,2513.24297416923,651.654915277828,1097,745778.003738154,2639897.87349385
Bagmara_02072018_4_b,Bagmara_02072018_4_b,1,2166,737098,5212.60842787863,1102.35969525667,1737,745847.5031408,2639926.329643
Bagmara_02072018_5_b,Bagmara_02072018_5_b,1,2167,737098,11197.4110050111,1806.29046429214,2931,745911.348518478,2639862.01189261
Bagmara_02072018_6_b,Bagmara_02072018_6_b,1,2168,737098,2172.77852759131,532.419030440471,1027,746004.6029804,2639781.79807
Bagmara_02072018_7_b,Bagmara_02072018_7_b,1,2169,737098,847.29368826462,210.530466081853,527,746066.8723716,2639737.104234
Bagmara_02072018_8_b,Bagmara_02072018_8_b,1,2170,737098,1060.1359983629,279.424643322819,586,746109.875704941,2639707.09445765
Bagmara_02072018_9_b,Bagmara_02072018_9_b,1,2171,737098,946.933577431208,240.504260969215,551,746135.172205211,2639683.53896053
Bagmara_03302014_1_n,Bagmara_03302014_1,1,2073,735688,57.2707598484424,6.00759973384169,59,745925.654925417,2639885.67438167
Bagmara_03302014_2_n,Bagmara_03302014_2,1,2074,735688,65.7593833190836,7.5945872533912,67,746117.64654125,2639729.07147
Bagmara_04142016_1_b,Bagmara_04142016_1_b,1,2083,736434,1684.55386652588,479.080387223247,833,745772.389254647,2639895.10258235
Bagmara_04142016_2_b,Bagmara_04142016_2_b,1,2084,736434,3850.55727313136,970.206725128509,1442,745844.7718415,2639936.63041
Bagmara_04142016_3_b,Bagmara_04142016_3_b,1,2085,736434,1051.7922371044,287.992700914299,604,745874.267236167,2639918.63751667
Bagmara_04142016_4_b,Bagmara_04142016_4_b,1,2087,736434,1811.62982989235,457.075551894814,876,746078.903386333,2639736.27954222
Bagmara_04142016_5_b,Bagmara_04142016_5_b,1,2088,736434,1720.61398153803,373.281472252021,915,746117.028936083,2639701.0325125
Bagmara_04142016_6_b,Bagmara_04142016_6_b,1,2089,736434,2909.74176534443,837.42358560606,1199,746258.526439778,2639605.92440556
Bagmara_04142016_7_b,Bagmara_04142016_7_b,1,2090,736434,2737.58320152718,774.473730179307,1165,746353.7721626,2639510.224447
Bagmara_11082016_10_n,Bagmara_11082016_10,1,2100,736642,17.2286018618595,0.319563299264311,24,746122.535577,2639702.21777083
Bagmara_11082016_11_n,Bagmara_11082016_11,1,2101,736642,4.28059810400009,0,7,746131.016333445,2639695.57019222
Bagmara_11082016_12_n,Bagmara_11082016_12,1,2102,736642,33.2397174597154,1.73770405048254,40,746138.221358583,2639688.41943417
Bagmara_11082016_13_b,Bagmara_11082016_13_b,1,2103,736642,8556.83945866324,1902.48134216417,2437,746252.670126588,2639602.65388882
Bagmara_11082016_14_b,Bagmara_11082016_14_b,1,2104,736642,7337.94333925897,1333.46042599352,2189,746312.061415875,2639534.3327275
Bagmara_11082016_15_b,Bagmara_11082016_15_b,1,2105,736642,2593.36080971399,793.944968054071,1134,746352.6450813,2639503.166435
Bagmara_11082016_16_b,Bagmara_11082016_16_b,1,2106,736642,2878.64117474402,815.15870359385,1184,746035.486092167,2639535.45147417
Bagmara_11082016_1_b,Bagmara_11082016_1_b,1,2091,736642,939.557186142285,224.824858893323,569,745662.378253,2640080.27413
Bagmara_11082016_2_b,Bagmara_11082016_2_b,1,2092,736642,1578.80993934233,432.366319374314,805,745770.381351625,2639893.46136125
Bagmara_11082016_3_b,Bagmara_11082016_3_b,1,2093,736642,5922.30588267806,1071.86205739439,1952,745857.20234379,2639920.76593895
Bagmara_11082016_4_b,Bagmara_11082016_4_b,1,2094,736642,10784.0091005175,1585.47488140671,2850,745904.700446227,2639862.09519045
Bagmara_11082016_5_b,Bagmara_11082016_5_b,1,2095,736642,6871.25839413514,1235.65415773113,2224,746013.157479381,2639774.11254095
Bagmara_11082016_6_b,Bagmara_11082016_6_b,1,2096,736642,2371.03569551063,676.263558037838,1043,746072.936342154,2639735.38781539
Bagmara_11082016_7_n,Bagmara_11082016_7,1,2097,736642,13.009597973847,0.36660328435774,18,746102.513400273,2639716.46248455
Bagmara_11082016_8_n,Bagmara_11082016_8,1,2098,736642,8.8216158252809,0.172193664844014,13,746108.9228872,2639712.57684
Bagmara_11082016_9_n,Bagmara_11082016_9,1,2099,736642,20.4362482349811,0.436884299218295,28,746118.343380182,2639709.12570727
Bagmara_11232020_10_n,Bagmara_11232020_10,1,2196,738118,105.884231887222,14.7081163542485,96,746399.084870154,2639533.65983923
Bagmara_11232020_11_n,Bagmara_11232020_11,1,2197,738118,88.3733732035375,10.9629974418167,85,746413.171938143,2639530.15404929
Bagmara_11232020_12_b,Bagmara_11232020_12_b,1,2198,738118,2763.8713477272,707.856295523841,1169,746371.145526391,2639497.55099478
Bagmara_11232020_13_b,Bagmara_11232020_13_b,1,2199,738118,3977.92077596842,1054.45671274004,1461,746400.737490273,2639461.08816182
Bagmara_11232020_14_b,Bagmara_11232020_14_b,1,2200,738118,1587.42689624287,382.72161126415,786,746433.889687278,2639413.71862
Bagmara_11232020_15_b,Bagmara_11232020_15_b,1,2201,738118,1679.80027218283,420.719431841237,812,746460.875765278,2639397.86080389
Bagmara_11232020_16_n,Bagmara_11232020_16,1,2202,738118,1589.55238737449,296.126754954505,903,746499.922851191,2639343.24875429
Bagmara_11232020_17_b,Bagmara_11232020_17_b,1,2203,738118,3793.51054935783,986.289334064893,1413,746548.5193252,2639320.9005075
Bagmara_11232020_18_b,Bagmara_11232020_18_b,1,2204,738118,2459.98294509327,713.666113252459,1078,746572.293696438,2639204.096155
Bagmara_11232020_19_b,Bagmara_11232020_19_b,1,2205,738118,2302.68754780439,557.172098164868,1046,746627.86887181,2639247.38876524
Bagmara_11232020_1_b,Bagmara_11232020_1_b,1,2187,738118,3372.63654644709,915.169442412105,1339,745517.722692591,2640171.22329455
Bagmara_11232020_20_b,Bagmara_11232020_20_b,1,2206,738118,7021.09428794599,1437.01850551661,2154,746655.371951238,2639203.84411095
Bagmara_11232020_21_b,Bagmara_11232020_21_b,1,2207,738118,1155.03100842109,343.448783642109,658,746710.486316619,2639270.69501524
Bagmara_11232020_22_b,Bagmara_11232020_22_b,1,2208,738118,193.453034184853,36.7615822399721,153,746677.562431929,2639159.524865
Bagmara_11232020_23_b,Bagmara_11232020_23_b,1,2209,738118,746.082918085904,217.618503938853,465,746697.076869611,2639147.24249611
Bagmara_11232020_24_b,Bagmara_11232020_24_b,1,2210,738118,199.457549639642,33.4007298997957,160,746701.043521385,2639233.01181
Bagmara_11232020_25_b,Bagmara_11232020_25_b,1,2211,738118,4596.95663376137,1274.38054271416,1654,746740.973246667,2639237.69690722
Bagmara_11232020_26_b,Bagmara_11232020_26_b,1,2212,738118,1557.7798098571,414.859184695108,771,746745.956609812,2639093.622635
Bagmara_11232020_27_b,Bagmara_11232020_27_b,1,2213,738118,1345.32264350275,331.536775958291,731,746801.134326312,2639222.63249687
Bagmara_11232020_28_b,Bagmara_11232020_28_b,1,2214,738118,8447.60529625222,1405.00385928717,2399,746828.564074762,2639226.63781762
Bagmara_11232020_29_b,Bagmara_11232020_29_b,1,2215,738118,282.301479151604,69.8398240868987,214,746919.97378,2639178.38117071
Bagmara_11232020_2_b,Bagmara_11232020_2_b,1,2188,738118,2126.97101502666,709.426133011321,986,745749.562548,2639989.45930462
Bagmara_11232020_30_b,Bagmara_11232020_30_b,1,2216,738118,2592.46725393225,676.050434321859,1125,746957.490863,2639177.00488737
Bagmara_11232020_31_b,Bagmara_11232020_31_b,1,2217,738118,2602.61290615711,713.752461619681,1138,746234.699032312,2639618.61218187
Bagmara_11232020_3_b,Bagmara_11232020_3_b,1,2189,738118,7421.16037345005,1542.35042874654,2120,745776.387100091,2639887.02886409
Bagmara_11232020_4_b,Bagmara_11232020_4_b,1,2190,738118,5397.75877917265,1236.49116229812,1763,745821.56070325,2639934.05358313
Bagmara_11232020_5_n,Bagmara_11232020_5,1,2191,738118,245.143944827281,49.3848395863746,190,745909.242063714,2639846.05178
Bagmara_11232020_6_n,Bagmara_11232020_6,1,2192,738118,2251.9060298394,540.482901391328,1055,745993.376806,2639794.19473478
Bagmara_11232020_7_b,Bagmara_11232020_7_b,1,2193,738118,27871.832822069,3572.10647767311,5484,746116.002466458,2639605.72983375
Bagmara_11232020_8_b,Bagmara_11232020_8_b,1,2194,738118,494.211650546208,107.918115806747,340,746064.66132375,2639581.5470475
Bagmara_11232020_9_b,Bagmara_11232020_9_b,1,2195,738118,2305.7124806345,631.475939412261,1042,746295.715147454,2639562.10644455
Bagmara_12052015_1_b,Bagmara_12052015_1_b,1,2075,736303,2054.74975635736,578.8406715439,952,745772.44258225,2639895.68898
Bagmara_12052015_2_b,Bagmara_12052015_2_b,1,2076,736303,1729.47654218936,437.588745670912,878,745881.7908298,2639917.399813
Bagmara_12052015_3_b,Bagmara_12052015_3_b,1,2077,736303,4051.23694601989,922.681406757694,1445,745894.630200875,2639878.761935
Bagmara_12052015_4_b,Bagmara_12052015_4_b,1,2078,736303,1980.95299994782,581.323697556935,938,746348.248482,2639498.521792
Bahirchar_01022016_10_n,Bahirchar_01022016_10,2,25570,736331,126.630323185215,15.616448791091,113,706115.423094934,2657736.79136133
Bahirchar_01022016_11_b,Bahirchar_01022016_11_b,2,25571,736331,2404.10169279285,589.712939034937,1045,706095.973119481,2657746.33744074
Bahirchar_01022016_12_b,Bahirchar_01022016_12_b,2,25572,736331,2066.59247890376,486.362451244885,987,706081.47191921,2657765.61663421
Bahirchar_01022016_13_b,Bahirchar_01022016_13_b,2,25573,736331,792.852512313127,197.39509109349,504,706084.986225813,2657789.46661875
Bahirchar_01022016_14_b,Bahirchar_01022016_14_b,2,25574,736331,1476.04529340235,384.869065363705,771,706056.413841,2657782.27058733
Bahirchar_01022016_15_b,Bahirchar_01022016_15_b,2,25575,736331,3005.71961632799,825.860109235301,1218,706076.624766,2657822.29706182
Bahirchar_01022016_16_b,Bahirchar_01022016_16_b,2,25576,736331,8662.02727914064,2057.65530885461,2453,706049.15161431,2657864.65319
Bahirchar_01022016_17_b,Bahirchar_01022016_17_b,2,25577,736331,4256.39577947463,1047.87870862971,1579,706036.477026937,2657901.12476688
Bahirchar_01022016_18_b,Bahirchar_01022016_18_b,2,25578,736331,3135.29669884089,854.750863900837,1296,706025.50185715,2657928.506463
Bahirchar_01022016_19_b,Bahirchar_01022016_19_b,2,25579,736331,432.764123196493,99.3981788575155,298,706067.046980286,2657948.49974429
Bahirchar_01022016_1_n,Bahirchar_01022016_1,2,25561,736331,209.540354236355,34.5916567971464,177,706163.328456636,2657563.66225909
Bahirchar_01022016_20_b,Bahirchar_01022016_20_b,2,25580,736331,894.499802453995,261.219382416571,528,706065.208714333,2657970.01835111
Bahirchar_01022016_21_b,Bahirchar_01022016_21_b,2,25581,736331,4500.62637480659,935.174697931717,1690,706002.2361848,2657949.23452267
Bahirchar_01022016_22_b,Bahirchar_01022016_22_b,2,25582,736331,3362.09815892311,887.4493915254,1353,706008.506702421,2657977.30857
Bahirchar_01022016_23_b,Bahirchar_01022016_23_b,2,25583,736331,1890.00761754024,559.269294580377,899,706058.41746896,2657996.1884172
Bahirchar_01022016_24_b,Bahirchar_01022016_24_b,2,25584,736331,24138.0443127067,3668.24606320337,4718,705962.17028375,2658019.0531475
Bahirchar_01022016_25_b,Bahirchar_01022016_25_b,2,25585,736331,4035.00585248105,1095.91908044654,1514,706035.286748438,2658029.61440875
Bahirchar_01022016_26_b,Bahirchar_01022016_26_b,2,25586,736331,3675.61370421944,978.192212061812,1393,706029.847686158,2658078.68755263
Bahirchar_01022016_27_b,Bahirchar_01022016_27_b,2,25587,736331,3044.66567627918,873.308276576347,1258,705974.842952353,2658068.86414941
Bahirchar_01022016_28_b,Bahirchar_01022016_28_b,2,25588,736331,12105.8511408361,1727.20835241914,3033,705982.12365545,2658113.9170665
Bahirchar_01022016_2_n,Bahirchar_01022016_2,2,25562,736331,341.737776167994,70.3827439076375,248,706159.734998937,2657575.73071562
Bahirchar_01022016_3_n,Bahirchar_01022016_3,2,25563,736331,272.355367644505,57.3827825151916,207,706156.956565313,2657588.58720125
Bahirchar_01022016_4_n,Bahirchar_01022016_4,2,25564,736331,2964.59063223209,882.616416242517,1306,706137.698978923,2657617.64114667
Bahirchar_01022016_5_n,Bahirchar_01022016_5,2,25565,736331,776.263957018444,197.185452520828,488,706132.707143333,2657670.05343167
Bahirchar_01022016_6_b,Bahirchar_01022016_6_b,2,25566,736331,1008.06130548121,243.32818811119,577,706117.209612118,2657685.28788353
Bahirchar_01022016_7_n,Bahirchar_01022016_7,2,25567,736331,99.0880205565951,10.6987177153443,97,706126.3803726,2657712.283812
Bahirchar_01022016_8_n,Bahirchar_01022016_8,2,25568,736331,78.0874633895562,7.26117201731577,78,706121.798248333,2657717.459878
Bahirchar_01022016_9_n,Bahirchar_01022016_9,2,25569,736331,298.326194804254,52.9413934811244,229,706121.158145684,2657726.65268316
Bahirchar_01092017_10_n,Bahirchar_01092017_10,2,25717,736704,439.857261445438,85.1529837036313,325,706113.770634737,2657674.47856211
Bahirchar_01092017_11_n,Bahirchar_01092017_11,2,25718,736704,1006.08338569175,281.605656755904,588,706108.026208,2657690.950265
Bahirchar_01092017_12_n,Bahirchar_01092017_12,2,25719,736704,618.885038457433,149.529068645622,419,706104.206179667,2657709.81513556
Bahirchar_01092017_13_n,Bahirchar_01092017_13,2,25720,736704,1210.19312646869,296.540508129254,672,706097.175942,2657728.1686755
Bahirchar_01092017_14_n,Bahirchar_01092017_14,2,25721,736704,1718.2958293026,423.514796005679,892,706092.075130444,2657748.95177167
Bahirchar_01092017_15_b,Bahirchar_01092017_15_b,2,25722,736704,6085.04530394726,1596.00782285416,2010,706078.537808923,2657775.04317
Bahirchar_01092017_16_b,Bahirchar_01092017_16_b,2,25723,736704,3386.20232720252,903.565760332623,1302,706067.087319,2657817.09867312
Bahirchar_01092017_17_b,Bahirchar_01092017_17_b,2,25724,736704,1070.22256791729,304.660082643253,639,706054.163540417,2657842.57076333
Bahirchar_01092017_18_b,Bahirchar_01092017_18_b,2,25725,736704,1170.78437215491,259.524630330035,641,706032.457556091,2657852.13883091
Bahirchar_01092017_19_b,Bahirchar_01092017_19_b,2,25726,736704,10036.8889370275,1843.49384642111,2613,706029.899536389,2657892.48185556
Bahirchar_01092017_1_n,Bahirchar_01092017_1,2,25708,736704,967.025161127951,282.469678656808,569,706150.213994917,2657530.24765167
Bahirchar_01092017_20_b,Bahirchar_01092017_20_b,2,25727,736704,12108.7988958513,1817.01915301995,2988,706005.446594111,2657935.14727056
Bahirchar_01092017_21_n,Bahirchar_01092017_21,2,25728,736704,309.170689719631,64.7610518560838,229,706060.190410267,2657972.108906
Bahirchar_01092017_22_b,Bahirchar_01092017_22_b,2,25729,736704,4235.09381504354,903.433506010073,1592,705975.664851577,2657971.08152846
Bahirchar_01092017_23_b,Bahirchar_01092017_23_b,2,25730,736704,10331.1055026341,2087.83569058062,2626,705968.49735088,2658016.9590784
Bahirchar_01092017_24_b,Bahirchar_01092017_24_b,2,25731,736704,670.448499687065,176.26939366735,428,706035.394792133,2658021.947134
Bahirchar_01092017_25_b,Bahirchar_01092017_25_b,2,25732,736704,722.562400917357,194.770974049161,443,706026.654142,2658044.38006231
Bahirchar_01092017_26_n,Bahirchar_01092017_26,2,25733,736704,105.595959997944,14.9129062507666,95,706031.978586909,2658072.71810636
Bahirchar_01092017_27_b,Bahirchar_01092017_27_b,2,25734,736704,659.439400404119,162.664233351487,399,706026.495090467,2658095.815896
Bahirchar_01092017_28_n,Bahirchar_01092017_28,2,25735,736704,296.32824244323,66.5323046513806,217,705988.764304667,2658077.31962933
Bahirchar_01092017_29_b,Bahirchar_01092017_29_b,2,25736,736704,6076.80026923295,1274.5700183668,2022,705960.730629207,2658124.8084669
Bahirchar_01092017_2_n,Bahirchar_01092017_2,2,25709,736704,458.166530751003,97.6816640677173,307,706141.675507938,2657550.90683688
Bahirchar_01092017_30_b,Bahirchar_01092017_30_b,2,25737,736704,885.456137579498,248.510531493029,522,706010.095291071,2658122.28252143
Bahirchar_01092017_31_b,Bahirchar_01092017_31_b,2,25738,736704,870.087434952294,237.55876716255,525,705997.148703722,2658148.77171056
Bahirchar_01092017_3_n,Bahirchar_01092017_3,2,25710,736704,467.261021932243,100.834860661094,332,706143.27421975,2657568.298905
Bahirchar_01092017_4_n,Bahirchar_01092017_4,2,25711,736704,399.576568694407,96.1352186412729,276,706144.232025143,2657588.41682286
Bahirchar_01092017_5_b,Bahirchar_01092017_5_b,2,25712,736704,2493.45347755944,665.700973640187,1061,706118.279674095,2657580.75152476
Bahirchar_01092017_6_b,Bahirchar_01092017_6_b,2,25713,736704,4019.69264194099,1091.12804942267,1488,706114.962254909,2657615.60741091
Bahirchar_01092017_7_b,Bahirchar_01092017_7_b,2,25714,736704,858.944708298313,229.546931786685,516,706097.670600545,2657637.65962182
Bahirchar_01092017_8_n,Bahirchar_01092017_8,2,25715,736704,337.281281986812,75.4956666051858,250,706117.9238406,2657654.51715867
Bahirchar_01092017_9_n,Bahirchar_01092017_9,2,25716,736704,202.053802198927,34.8644279729946,172,706121.729074462,2657667.04491769
Bahirchar_01092018_10_b,Bahirchar_01092018_10_b,2,25841,737069,2030.3431564464,475.518197803064,966,706097.700121952,2657636.73180048
Bahirchar_01092018_11_b,Bahirchar_01092018_11_b,2,25842,737069,2404.24079248695,639.352384568249,1056,706071.989128067,2657663.61821
Bahirchar_01092018_12_n,Bahirchar_01092018_12,2,25843,737069,706.8653452431,200.169316294827,453,706112.945250077,2657660.24094846
Bahirchar_01092018_13_n,Bahirchar_01092018_13,2,25844,737069,421.339748561757,95.2162140330523,306,706107.236300539,2657678.71663308
Bahirchar_01092018_14_n,Bahirchar_01092018_14,2,25845,737069,305.27195726317,51.0992780714648,236,706100.502365928,2657689.95322286
Bahirchar_01092018_15_n,Bahirchar_01092018_15,2,25846,737069,504.85236850669,123.329525835046,335,706096.92851175,2657706.37812375
Bahirchar_01092018_16_n,Bahirchar_01092018_16,2,25847,737069,25.4888510541563,0.894176171090229,33,706098.1363322,2657721.452752
Bahirchar_01092018_17_n,Bahirchar_01092018_17,2,25848,737069,274.185803980641,61.5611124100914,214,706082.025456083,2657717.89327333
Bahirchar_01092018_18_n,Bahirchar_01092018_18,2,25849,737069,319.701856561341,67.6544402448939,231,706096.099648667,2657732.86726267
Bahirchar_01092018_19_n,Bahirchar_01092018_19,2,25850,737069,805.766250939249,206.41469890303,487,706087.287444312,2657747.94791063
Bahirchar_01092018_1_b,Bahirchar_01092018_1_b,2,25832,737069,8667.75842046327,1687.68421392816,2366,706111.995204826,2657262.2421687
Bahirchar_01092018_20_b,Bahirchar_01092018_20_b,2,25851,737069,1729.08686880496,432.468464096856,855,706073.069789214,2657763.74723571
Bahirchar_01092018_21_b,Bahirchar_01092018_21_b,2,25852,737069,1181.26727749801,264.039839022739,696,706062.7135065,2657779.55184083
Bahirchar_01092018_22_b,Bahirchar_01092018_22_b,2,25853,737069,2709.6626792519,660.014412048442,1225,706050.5827916,2657794.002929
Bahirchar_01092018_23_b,Bahirchar_01092018_23_b,2,25854,737069,4380.65715255514,1004.23826849836,1548,706046.668870955,2657852.23901364
Bahirchar_01092018_24_b,Bahirchar_01092018_24_b,2,25855,737069,7930.03469865501,1672.7366145582,2235,706032.482109786,2657896.05967786
Bahirchar_01092018_25_b,Bahirchar_01092018_25_b,2,25856,737069,3935.90694755988,999.501735509882,1505,706000.258607,2657926.243961
Bahirchar_01092018_26_b,Bahirchar_01092018_26_b,2,25857,737069,2182.98297123589,471.34124277374,999,706005.255438211,2657953.91507105
Bahirchar_01092018_27_b,Bahirchar_01092018_27_b,2,25858,737069,5283.72535231895,1187.9456467393,1791,705983.853335842,2657978.01277105
Bahirchar_01092018_28_b,Bahirchar_01092018_28_b,2,25859,737069,225.416219471348,39.3195388836636,176,706052.512501538,2657952.05062077
Bahirchar_01092018_29_b,Bahirchar_01092018_29_b,2,25860,737069,407.457676581886,94.6419156117853,280,706049.907494875,2657971.72372562
Bahirchar_01092018_2_n,Bahirchar_01092018_2,2,25833,737069,649.255906386527,173.024293716013,428,706111.245650813,2657308.62090563
Bahirchar_01092018_30_b,Bahirchar_01092018_30_b,2,25861,737069,856.510893568925,259.978042682087,510,706049.508179294,2658000.97860118
Bahirchar_01092018_31_b,Bahirchar_01092018_31_b,2,25862,737069,1278.63569290734,373.980999045323,673,706025.771069353,2658028.76500941
Bahirchar_01092018_32_b,Bahirchar_01092018_32_b,2,25863,737069,3234.27912629644,867.165416008863,1241,705976.954468278,2658013.03603667
Bahirchar_01092018_33_n,Bahirchar_01092018_33,2,25864,737069,1098.5073796599,288.944494694729,627,705978.354955687,2658044.55701562
Bahirchar_01092018_34_b,Bahirchar_01092018_34_b,2,25865,737069,682.861342900129,167.718461035758,425,706016.4220845,2658051.616545
Bahirchar_01092018_35_b,Bahirchar_01092018_35_b,2,25866,737069,5951.67517673117,1239.95414794595,1859,705960.2669596,2658072.103585
Bahirchar_01092018_36_b,Bahirchar_01092018_36_b,2,25867,737069,11642.5732303847,1877.85551743984,2983,705963.968685233,2658128.90679667
Bahirchar_01092018_3_n,Bahirchar_01092018_3,2,25834,737069,2047.39895838411,518.304066909754,948,706125.984456348,2657326.75927261
Bahirchar_01092018_4_n,Bahirchar_01092018_4,2,25835,737069,1100.33665051287,263.940408114976,619,706150.700068316,2657364.90452684
Bahirchar_01092018_5_n,Bahirchar_01092018_5,2,25836,737069,434.286100067163,99.7472997380442,299,706146.962507308,2657532.17848462
Bahirchar_01092018_6_n,Bahirchar_01092018_6,2,25837,737069,109.33808346831,17.4570719575163,101,706148.579419,2657545.03120333
Bahirchar_01092018_7_n,Bahirchar_01092018_7,2,25838,737069,442.746945933504,93.5217114982943,309,706137.784202778,2657566.06023889
Bahirchar_01092018_8_n,Bahirchar_01092018_8,2,25839,737069,2582.00214191297,721.726278551696,1121,706115.3978392,2657585.635224
Bahirchar_01092018_9_n,Bahirchar_01092018_9,2,25840,737069,2429.72186769084,709.14154420482,1073,706108.880014294,2657615.08012176
Bahirchar_01132016_10_n,Bahirchar_01132016_10,2,25598,736342,422.428291467348,97.0155640735336,291,706071.936607067,2657788.063598
Bahirchar_01132016_11_n,Bahirchar_01132016_11,2,25599,736342,200.373889562725,35.9452316492001,161,706087.514203231,2657798.69783077
Bahirchar_01132016_12_b,Bahirchar_01132016_12_b,2,25600,736342,1243.20243003556,311.139777098609,664,706042.087175778,2657787.25184667
Bahirchar_01132016_13_b,Bahirchar_01132016_13_b,2,25601,736342,3947.45035116018,1030.14771551444,1485,706069.607764235,2657819.59908529
Bahirchar_01132016_14_b,Bahirchar_01132016_14_b,2,25602,736342,1914.21671920139,478.027570602353,928,706055.069564182,2657850.12848273
Bahirchar_01132016_15_b,Bahirchar_01132016_15_b,2,25603,736342,4025.79310153951,1077.5551797929,1487,706035.549381111,2657872.65658944
Bahirchar_01132016_16_b,Bahirchar_01132016_16_b,2,25604,736342,3662.26097197854,995.937491576852,1438,706033.297873364,2657904.56200545
Bahirchar_01132016_17_b,Bahirchar_01132016_17_b,2,25605,736342,4845.86405133237,983.546181538614,1703,706009.015998846,2657924.60596615
Bahirchar_01132016_18_b,Bahirchar_01132016_18_b,2,25606,736342,4045.5422846583,819.099409620475,1575,705999.561406133,2657950.40647933
Bahirchar_01132016_19_b,Bahirchar_01132016_19_b,2,25607,736342,1666.47993485005,544.40115690161,824,705984.412039625,2657973.98265187
Bahirchar_01132016_1_n,Bahirchar_01132016_1,2,25589,736342,195.651516611311,30.0049491970601,164,706156.838480429,2657566.082705
Bahirchar_01132016_20_b,Bahirchar_01132016_20_b,2,25608,736342,24100.727222234,3050.25911070384,4683,705960.398621273,2658021.73720909
Bahirchar_01132016_21_b,Bahirchar_01132016_21_b,2,25609,736342,3154.47517159651,875.681388135552,1281,706030.862991263,2658031.26786737
Bahirchar_01132016_22_b,Bahirchar_01132016_22_b,2,25610,736342,853.538715243403,231.425988080597,520,706023.973863308,2658067.41371077
Bahirchar_01132016_23_b,Bahirchar_01132016_23_b,2,25611,736342,1157.35669194954,322.072559658945,639,706024.4578893,2658095.237515
Bahirchar_01132016_24_b,Bahirchar_01132016_24_b,2,25612,736342,11390.1463104078,1903.20707252668,2924,705969.963337619,2658115.44479
Bahirchar_01132016_25_b,Bahirchar_01132016_25_b,2,25613,736342,3235.09277508854,929.79202122656,1282,705973.795051467,2658071.23364267
Bahirchar_01132016_2_n,Bahirchar_01132016_2,2,25590,736342,373.749590402176,78.733911381788,261,706154.69482575,2657576.31403812
Bahirchar_01132016_3_n,Bahirchar_01132016_3,2,25591,736342,261.98182414908,46.9361081935082,200,706151.1880402,2657590.81829533
