side_dim_m,max_height_m,height_se,height_sd,overall_max_m
239.23923923923925,8.967868952570896,1.0095926332812122,17.02173179712107,10.822037882589266
239.73973973973975,8.972536039424483,1.0117886756080983,17.05875707075237,10.822037882589266
240.24024024024027,8.977188861559751,1.0139820378352593,17.095737157902306,10.822037882589266
240.74074074074076,8.981827484991573,1.0161727225177952,17.13267210164986,10.822037882589266
241.24124124124126,8.98645197532518,1.0183607322345753,17.169561945474772,10.822037882589266
241.74174174174178,8.991062397759366,1.0205460695878203,17.206406733250482,10.822037882589266
242.24224224224227,8.995658817089652,1.0227287372026963,17.243206509237293,10.822037882589266
242.74274274274276,9.000241297711383,1.0249087377269044,17.27996131807544,10.822037882589266
243.24324324324326,9.00480990362288,1.0270860738302867,17.316671204778466,10.822037882589266
243.74374374374378,9.009364698428477,1.0292607482044287,17.3533362147265,10.822037882589266
244.24424424424427,9.013905745341566,1.0314327635622718,17.389956393659734,10.822037882589266
244.74474474474476,9.018433107187631,1.0336021226377317,17.426531787671987,10.822037882589266
245.24524524524526,9.022946846407224,1.0357688281853186,17.4630624432043,10.822037882589266
245.74574574574578,9.027447025058922,1.037932882979766,17.499548407038684,10.822037882589266
246.24624624624627,9.031933704822269,1.0400942898156622,17.535989726291895,10.822037882589266
246.74674674674677,9.036406947000673,1.0422530515070882,17.572386448409336,10.822037882589266
247.24724724724726,9.040866812524287,1.0444091708872603,17.608738621159038,10.822037882589266
247.74774774774778,9.045313361952868,1.0465626508081756,17.64504629262567,10.822037882589266
248.24824824824827,9.049746655478584,1.0487134941402658,17.68130951120471,10.822037882589266
248.74874874874877,9.05416675292884,1.0508617037720558,17.71752832559669,10.822037882589266
249.24924924924926,9.058573713769023,1.0530072826098202,17.753702784801398,10.822037882589266
249.74974974974978,9.06296759710529,1.055150233577255,17.789832938112344,10.822037882589266
250.25025025025028,9.067348461687246,1.0572905596151427,17.825918835111132,10.822037882589266
250.75075075075077,9.071716365910667,1.0594282636810337,17.861960525662056,10.822037882589266
251.25125125125126,9.076071367820184,1.06156334874892,17.897958059906617,10.822037882589266
251.75175175175178,9.080413525111911,1.0636958178089237,17.93391148825828,10.822037882589266
252.25225225225228,9.084742895136086,1.065825673866982,17.969820861397142,10.822037882589266
252.75275275275277,9.089059534899665,1.0679529199445423,18.005686230264807,10.822037882589266
253.25325325325326,9.0933635010689,1.070077559078257,18.041507646059237,10.822037882589266
253.75375375375378,9.097654849971901,1.0721995943196863,18.077285160229735,10.822037882589266
254.25425425425428,9.101933637601162,1.0743190287350002,18.113018824471926,10.822037882589266
254.75475475475477,9.106199919616074,1.0764358654046915,18.148708690722923,10.822037882589266
255.25525525525526,9.110453751345412,1.0785501074232844,18.184354811156396,10.822037882589266
255.75575575575579,9.11469518778979,1.0806617578990552,18.219957238177894,10.822037882589266
256.2562562562563,9.118924283624118,1.0827708199537502,18.25551602442005,10.822037882589266
