FID,Id,area,ORIG_FID,POINT_X,POINT_Y
27946,0,2321,316,-613015.707967999970000,-644592.656542000010000
27947,0,2321,316,-613017.697726999990000,-644593.012254999950000
27948,0,2321,316,-613019.497166999960000,-644592.977819000020000
27949,0,2321,316,-613021.132245999990000,-644593.537127000050000
27950,0,2321,316,-613022.438983000000000,-644595.283781999950000
27951,0,2321,316,-613023.581455999990000,-644597.624175000000000
27952,0,2321,316,-613023.962283000000000,-644598.404345000050000
27953,0,2321,316,-613023.850496000030000,-644600.965484000040000
27954,0,2321,316,-613024.802553000050000,-644602.915734000040000
27955,0,2321,316,-613025.235768000010000,-644605.663426000040000
27956,0,2321,316,-613026.568653000050000,-644608.393844999960000
27957,0,2321,316,-613027.139889999990000,-644609.564039999970000
27958,0,2321,316,-613028.092045000060000,-644611.514283000030000
27959,0,2321,316,-613029.917642000010000,-644612.463725000040000
27960,0,2321,316,-613031.716988999980000,-644612.429293000020000
27961,0,2321,316,-613034.225698999940000,-644611.987669000050000
27962,0,2321,316,-613035.289543000050000,-644611.376779000040000
27963,0,2321,316,-613037.607841999970000,-644610.545126999960000
27964,0,2321,316,-613040.280814999950000,-644609.509763999960000
27965,0,2321,316,-613042.080161000020000,-644609.475330000040000
27966,0,2321,316,-613044.043874999970000,-644608.847267000000000
27967,0,2321,316,-613047.097675999980000,-644608.592070000010000
27968,0,2321,316,-613048.870874000010000,-644607.573869999960000
27969,0,2321,316,-613053.205276999970000,-644608.081673000010000
27970,0,2321,316,-613054.295365000030000,-644608.454539000060000
27971,0,2321,316,-613055.687828999940000,-644606.656163000040000
27972,0,2321,316,-613054.899930999960000,-644604.112184999980000
27973,0,2321,316,-613054.657118999980000,-644601.754519999960000
27974,0,2321,316,-613054.250147999960000,-644599.990702999990000
27975,0,2321,316,-613054.007334999970000,-644597.633037999970000
27976,0,2321,316,-613053.600356000010000,-644595.869104000040000
27977,0,2321,316,-613053.331297999950000,-644592.527680000060000
27978,0,2321,316,-613052.353080000030000,-644589.593551000000000
27979,0,2321,316,-613051.867463000000000,-644584.878335000020000
27980,0,2321,316,-613050.698738000010000,-644581.554185000020000
27981,0,2321,316,-613050.291760999940000,-644579.790249999960000
27982,0,2321,316,-613050.022703000000000,-644576.448823999960000
27983,0,2321,316,-613049.070636000020000,-644574.498459000020000
27984,0,2321,316,-613048.308986000020000,-644572.938236000020000
27985,0,2321,316,-613048.040026000000000,-644569.596801999960000
27986,0,2321,316,-613047.252123999990000,-644567.052704000030000
27987,0,2321,316,-613045.919133999970000,-644564.322173999970000
27988,0,2321,316,-613044.015002000030000,-644560.421440999950000
27989,0,2321,316,-613042.491602999970000,-644557.300883000020000
27990,0,2321,316,-613041.349127999970000,-644554.960488999960000
27991,0,2321,316,-613040.396966999980000,-644553.010127000050000
27992,0,2321,316,-613039.064076000010000,-644550.279589000040000
27993,0,2321,316,-613037.566827000000000,-644548.142796000000000
27994,0,2321,316,-613036.476746000000000,-644547.769927000040000
27995,0,2321,316,-613033.422980000030000,-644548.025353000030000
27996,0,2321,316,-613032.713621999950000,-644548.432544999990000
27997,0,2321,316,-613030.204944000000000,-644548.874400999980000
27998,0,2321,316,-613028.405511999970000,-644548.908839000040000
27999,0,2321,316,-613026.441914999970000,-644549.537009999970000
28000,0,1869,317,-613112.639524000000000,-644561.470249000010000
28001,0,1869,317,-613110.839993000030000,-644561.504709000000000
28002,0,1869,317,-613109.066528000050000,-644562.523056000010000
28003,0,1869,317,-613106.938481000020000,-644563.744995999960000
28004,0,1869,317,-613105.165006999970000,-644564.763227000020000
28005,0,1869,317,-613102.682279999950000,-644566.188763999960000
28006,0,1869,317,-613100.554232000020000,-644567.410702000020000
28007,0,1869,317,-613099.135531999990000,-644568.225327000020000
28008,0,1869,317,-613097.362153999970000,-644569.243550000010000
28009,0,1869,317,-613095.943357000010000,-644570.058180999940000
28010,0,1869,317,-613093.624886999950000,-644570.889975999950000
28011,0,1869,317,-613090.406645999990000,-644571.738939999950000
28012,0,1869,317,-613088.633370000050000,-644572.757270999950000
28013,0,1869,317,-613086.669570000030000,-644573.385350000000000
28014,0,1869,317,-613085.250868999980000,-644574.199972999980000
28015,0,1869,317,-613083.122816000020000,-644575.421907000010000
28016,0,1869,317,-613081.159112000020000,-644576.049979000000000
28017,0,1869,317,-613079.359578000030000,-644576.084432999950000
28018,0,1869,317,-613076.876844999960000,-644577.509962999960000
28019,0,1869,317,-613074.913147000010000,-644578.138149000010000
28020,0,1869,317,-613073.139861000000000,-644579.156361000030000
28021,0,1869,317,-613071.176058999960000,-644579.784437000050000
28022,0,1869,317,-613068.857681000020000,-644580.616218999960000
28023,0,1869,317,-613066.893981999950000,-644581.244404000000000
28024,0,1869,317,-613064.220924000020000,-644582.279782000000000
28025,0,1869,317,-613063.156988000030000,-644582.890681999970000
28026,0,1869,317,-613061.383700000010000,-644583.908891999980000
28027,0,1869,317,-613059.610410999970000,-644584.927100999980000
28028,0,1869,317,-613058.927207999980000,-644586.318176000030000
28029,0,1869,317,-613057.534845000020000,-644588.116547000010000
28030,0,1869,317,-613056.687467999990000,-644590.101237999970000
28031,0,1869,317,-613055.840099000020000,-644592.086044000000000
28032,0,1869,317,-613056.082912000010000,-644594.443710000020000
28033,0,1869,317,-613055.616364000020000,-644597.208568000000000
28034,0,1869,317,-613056.378016000030000,-644598.768788999990000
28035,0,1869,317,-613057.330183999960000,-644600.719144999980000
28036,0,1869,317,-613058.472673999960000,-644603.059648999940000
28037,0,1869,317,-613059.043915000050000,-644604.229842999950000
28038,0,1869,317,-613060.186397999990000,-644606.570230999960000
28039,0,1869,317,-613062.228654999980000,-644608.893450999980000
28040,0,1869,317,-613063.344990000010000,-644610.250072999970000
28041,0,1869,317,-613064.980268000040000,-644610.809360999960000
28042,0,1869,317,-613066.425037999990000,-644610.978628000010000
28043,0,1869,317,-613068.034070000050000,-644610.554157000040000
28044,0,1869,317,-613070.542875000040000,-644610.112516999940000
28045,0,1869,317,-613072.506586999980000,-644609.484447999970000
28046,0,1869,317,-613074.634560000030000,-644608.262640999980000
28047,0,1869,317,-613076.434107000010000,-644608.228302999980000
28048,0,1869,317,-613078.562079000050000,-644607.006493999970000
28049,0,1869,317,-613081.589816999970000,-644605.767400000010000
28050,0,1869,317,-613083.198847000020000,-644605.342926000010000
28051,0,1869,317,-613085.517333999970000,-644604.511250999990000
28052,0,1869,317,-613088.735489999990000,-644603.662295000050000
28053,0,1869,317,-613090.889709000010000,-644603.424240999970000
28054,0,1869,317,-613092.853514999970000,-644602.796162000040000
28055,0,1869,317,-613094.653053999990000,-644602.761704999950000
28056,0,1869,317,-613097.516535999950000,-644602.116461000060000
28057,0,1869,317,-613099.835013999950000,-644601.284666000050000
28058,0,1869,317,-613101.608399000020000,-644600.266442999940000
28059,0,1869,317,-613103.027111000030000,-644599.451935000020000
28060,0,1869,317,-613104.826649000050000,-644599.417476000030000
28061,0,1869,317,-613106.954712999980000,-644598.195654000040000
28062,0,1869,317,-613109.109027000030000,-644597.957590000010000
28063,0,1869,317,-613111.617924000020000,-644597.515933000020000
28064,0,1869,317,-613114.645855000010000,-644596.276930999940000
28065,0,1869,317,-613117.345164999950000,-644596.225298000030000
28066,0,1869,317,-613118.054613000010000,-644595.817978000040000
28067,0,1869,317,-613120.182674000040000,-644594.596153000020000
28068,0,1869,317,-613121.246705000060000,-644593.985240999960000
28069,0,1869,317,-613122.475088999960000,-644592.780582000040000
28070,0,1869,317,-613121.522900999990000,-644590.830116000030000
28071,0,1869,317,-613120.570809999950000,-644588.879643999970000
28072,0,1869,317,-613119.809043999990000,-644587.319317999990000
28073,0,1869,317,-613118.666442999970000,-644584.978827000010000
28074,0,1869,317,-613117.878611000020000,-644582.434614000030000
28075,0,1869,317,-613117.281104000050000,-644580.280548000010000
28076,0,1869,317,-613117.012207999940000,-644576.938994999970000
28077,0,1869,317,-613116.631373999990000,-644576.158828999960000
28078,0,1869,317,-613115.843446000010000,-644573.614621000020000
28079,0,1869,317,-613115.384042000050000,-644569.883049000050000
28080,0,1869,317,-613114.977044999950000,-644568.119000999960000
28081,0,1869,317,-613114.353374999950000,-644564.981051999960000
28082,0,1869,317,-613113.782128000050000,-644563.810858999960000
28083,0,1869,317,-613112.639524000000000,-644561.470249000010000
28084,0,1486,318,-613116.764214999970000,-644546.618222999970000
28085,0,1486,318,-613114.636269000010000,-644547.840158000010000
28086,0,1486,318,-613114.307844000050000,-644549.027516999980000
28087,0,1486,318,-613114.005573999950000,-644551.198642999980000
28088,0,1486,318,-613113.703312000030000,-644553.369884000040000
28089,0,1486,318,-613113.210627999970000,-644555.150983000060000
28090,0,1486,318,-613113.072623000010000,-644556.728482999960000
28091,0,1486,318,-613113.125030000000000,-644558.696008999950000
28092,0,1486,318,-613114.457936999970000,-644561.426419000020000
28093,0,1486,318,-613115.245759999960000,-644563.970518999970000
28094,0,1486,318,-613116.007420000040000,-644565.530736000040000
28095,0,1486,318,-613117.150010999990000,-644567.871113999980000
28096,0,1486,318,-613117.911679000010000,-644569.431447000010000
28097,0,1486,318,-613118.889909000020000,-644572.365454999960000
28098,0,1486,318,-613119.270742999970000,-644573.145620999970000
28099,0,1486,318,-613120.032412000000000,-644574.705954000000000
28100,0,1486,318,-613121.174908000040000,-644577.046335999970000
28101,0,1486,318,-613122.507914999970000,-644579.776736999980000
28102,0,1486,318,-613123.650412000020000,-644582.117118999940000
28103,0,1486,318,-613124.412082000050000,-644583.677450999970000
28104,0,1486,318,-613125.718837999970000,-644585.424092000000000
28105,0,1486,318,-613127.354027000020000,-644585.983492000030000
28106,0,1486,318,-613129.862727000030000,-644585.541841999980000
28107,0,1486,318,-613132.016844999980000,-644585.303786000000000
28108,0,1486,318,-613133.790134000010000,-644584.285678999960000
28109,0,1486,318,-613135.589581000040000,-644584.251337000050000
28110,0,1486,318,-613138.781471999940000,-644582.418605000010000
28111,0,1486,318,-613140.554759999970000,-644581.400496999970000
28112,0,1486,318,-613142.518461999950000,-644580.772413000000000
28113,0,1486,318,-613144.291749999970000,-644579.754303999940000
28114,0,1486,318,-613145.900870000010000,-644579.329813000050000
28115,0,1486,318,-613147.864571999990000,-644578.701727999960000
28116,0,1486,318,-613149.118917000010000,-644578.480843000000000
28117,0,1486,318,-613151.299296000040000,-644579.226656000010000
28118,0,1486,318,-613153.289253000050000,-644579.582329000000000
28119,0,1486,318,-613155.252954000030000,-644578.954242000010000
28120,0,1486,318,-613157.380910999960000,-644577.732414999980000
28121,0,1486,318,-613157.873683999990000,-644575.951309000030000
28122,0,1486,318,-613157.630949000010000,-644573.593754000030000
28123,0,1486,318,-613157.059592999980000,-644572.423455000040000
28124,0,1486,318,-613156.271758000020000,-644569.879361000030000
28125,0,1486,318,-613154.938734999970000,-644567.148846999970000
28126,0,1486,318,-613153.960486000050000,-644564.214726999980000
28127,0,1486,318,-613153.363067000060000,-644562.060656000050000
28128,0,1486,318,-613152.575137999960000,-644559.516565999950000
28129,0,1486,318,-613151.432634999980000,-644557.176186000000000
28130,0,1486,318,-613150.454283999980000,-644554.241953999970000
28131,0,1486,318,-613149.994872999960000,-644550.510496999950000
28132,0,1486,318,-613149.614036999990000,-644549.730331000060000
28133,0,1486,318,-613148.990460000000000,-644546.592491999970000
28134,0,1486,318,-613148.964203999960000,-644545.608731999990000
28135,0,1486,318,-613147.985951000010000,-644542.674493000030000
28136,0,1486,318,-613148.288204999990000,-644540.503249999950000
28137,0,1486,318,-613147.881210000020000,-644538.739318000040000
28138,0,1486,318,-613147.500374000050000,-644537.959151000020000
28139,0,1486,318,-613145.700847000000000,-644537.993617999950000
28140,0,1486,318,-613143.546643999990000,-644538.231684000000000
28141,0,1486,318,-613141.747206000030000,-644538.266028000040000
28142,0,1486,318,-613140.683191000020000,-644538.877059999970000
28143,0,1486,318,-613138.719497999990000,-644539.505144000050000
28144,0,1486,318,-613135.310953999990000,-644539.964093000050000
28145,0,1486,318,-613131.193056000050000,-644540.830240000040000
28146,0,1486,318,-613130.129135999940000,-644541.441264000020000
28147,0,1486,318,-613127.265674000020000,-644542.086520000010000
28148,0,1486,318,-613125.656656999960000,-644542.511001999960000
28149,0,1486,318,-613122.983719000010000,-644543.546506999990000
28150,0,1486,318,-613120.310676999970000,-644544.581902000010000
28151,0,1486,318,-613119.246749000040000,-644545.192809000030000
28152,0,1486,318,-613116.764214999970000,-644546.618222999970000
28153,0,3701,319,-613167.457258000040000,-644489.542021999950000
28154,0,3701,319,-613164.022386000030000,-644489.017342000040000
28155,0,3701,319,-613163.667710999960000,-644489.220943000050000
28156,0,3701,319,-613161.539591999960000,-644490.442904000050000
28157,0,3701,319,-613160.120916999990000,-644491.257655999970000
28158,0,3701,319,-613157.638217999950000,-644492.683211000050000
28159,0,3701,319,-613154.800858999950000,-644494.312598000050000
28160,0,3701,319,-613153.027500999980000,-644495.330834000020000
28161,0,3701,319,-613151.254149000040000,-644496.349185000060000
28162,0,3701,319,-613148.771447999980000,-644497.774737000000000
28163,0,3701,319,-613146.288753999980000,-644499.200405000010000
28164,0,3701,319,-613143.779891000010000,-644499.642188000030000
28165,0,3701,319,-613141.461449999940000,-644500.474111999970000
28166,0,3701,319,-613139.688185999980000,-644501.492338999990000
28167,0,3701,319,-613137.533997999970000,-644501.730519999980000
28168,0,3701,319,-613135.924891000030000,-644502.155011000000000
28169,0,3701,319,-613132.870940000050000,-644502.410365000020000
28170,0,3701,319,-613130.552593000000000,-644503.242280000010000
28171,0,3701,319,-613128.017563999980000,-644502.700175000010000
28172,0,3701,319,-613124.444881999980000,-644503.752971000040000
